ID,Year,GameAssortment,Season,HomeTeam,VisitorTeam,Matchday,GameCD,League,Ranking,TeamCD,ShortName_Team,Game,Win,Lose,Draw,WinningPercentage,GameBehind,GameBehindTop,Run,PointLost,Homerun,StolenBase,BattingAverage,EarnedRunAverage,RestGame,Winner_Magic,POLastRanking,RankShiftF,UpdatedAt,CreatedAt,league
25813,2021,1,,,,20210327,,,5,3,DeNA,2,0,2,0,0.00000,1,2,12,18,1,0,.288,9.00,141,-1,,2,2021-03-27T09:40:17.000Z,2021-03-27T09:40:17.000Z,pacific
25814,2021,1,,,,20210327,,,5,2,ヤクルト,2,0,2,0,0.00000,0,2,8,13,2,0,.250,6.00,141,-1,,2,2021-03-27T09:40:17.000Z,2021-03-27T09:40:17.000Z,pacific
25839,2021,1,,,,20210328,,,1,5,阪神,3,3,0,0,1.00000,-,-,21,10,6,4,.290,3.33,140,-1,,0,2021-03-28T09:40:34.000Z,2021-03-28T09:40:34.000Z,pacific
25840,2021,1,,,,20210328,,,2,1,巨人,3,2,0,1,1.00000,0.5,0.5,19,13,3,3,.247,4.00,140,-1,,2,2021-03-28T09:40:34.000Z,2021-03-28T09:40:34.000Z,pacific
25841,2021,1,,,,20210328,,,3,4,中日,3,1,1,1,0.50000,1,1.5,8,10,1,4,.188,3.12,140,-1,,0,2021-03-28T09:40:34.000Z,2021-03-28T09:40:34.000Z,pacific
25842,2021,1,,,,20210328,,,3,6,広島,3,1,1,1,0.50000,0,1.5,10,8,2,0,.265,2.00,140,-1,,0,2021-03-28T09:40:34.000Z,2021-03-28T09:40:34.000Z,pacific
25843,2021,1,,,,20210328,,,5,3,DeNA,3,0,2,1,0.00000,1,2.5,13,19,1,0,.288,6.12,140,-1,,0,2021-03-28T09:40:34.000Z,2021-03-28T09:40:34.000Z,pacific
25844,2021,1,,,,20210328,,,5,2,ヤクルト,3,0,3,0,0.00000,0.5,3,10,21,3,0,.229,6.67,140,-1,,0,2021-03-28T09:40:34.000Z,2021-03-28T09:40:34.000Z,pacific
25875,2021,1,,,,20210330,,,1,1,巨人,4,2,0,2,1.00000,-,-,22,16,4,4,.244,3.25,139,-1,,1,2021-03-30T13:40:30.000Z,2021-03-30T13:40:30.000Z,pacific
25876,2021,1,,,,20210330,,,2,5,阪神,4,3,1,0,0.75000,0,0,21,11,6,4,.259,2.83,139,-1,,2,2021-03-30T13:40:30.000Z,2021-03-30T13:40:30.000Z,pacific
25877,2021,1,,,,20210330,,,3,6,広島,4,2,1,1,0.66667,0.5,0.5,11,8,2,0,.250,1.50,139,-1,,0,2021-03-30T13:40:30.000Z,2021-03-30T13:40:30.000Z,pacific
25878,2021,1,,,,20210330,,,4,4,中日,4,1,1,2,0.50000,0.5,1,11,13,1,4,.197,3.09,139,-1,,2,2021-03-30T13:40:30.000Z,2021-03-30T13:40:30.000Z,pacific
25879,2021,1,,,,20210330,,,5,2,ヤクルト,4,1,3,0,0.25000,1,2,15,25,4,1,.232,5.75,139,-1,,0,2021-03-30T13:40:30.000Z,2021-03-30T13:40:30.000Z,pacific
25880,2021,1,,,,20210330,,,6,3,DeNA,4,0,3,1,0.00000,0.5,2.5,17,24,1,0,.296,5.82,139,-1,,2,2021-03-30T13:40:30.000Z,2021-03-30T13:40:30.000Z,pacific
25899,2021,1,,,,20210331,,,1,6,広島,5,3,1,1,0.75000,-,-,15,10,4,0,.272,1.60,138,-1,,1,2021-03-31T13:21:05.000Z,2021-03-31T13:21:05.000Z,pacific
25900,2021,1,,,,20210331,,,2,1,巨人,5,2,1,2,0.66667,0.5,0.5,25,21,5,4,.233,3.68,138,-1,,2,2021-03-31T13:21:05.000Z,2021-03-31T13:21:05.000Z,pacific
25901,2021,1,,,,20210331,,,2,4,中日,5,2,1,2,0.66667,0,0.5,16,16,1,4,.229,3.07,138,-1,,1,2021-03-31T13:21:05.000Z,2021-03-31T13:21:05.000Z,pacific
25902,2021,1,,,,20210331,,,4,5,阪神,5,3,2,0,0.60000,0,0.5,23,15,6,4,.256,3.14,138,-1,,2,2021-03-31T13:21:05.000Z,2021-03-31T13:21:05.000Z,pacific
25903,2021,1,,,,20210331,,,5,2,ヤクルト,5,2,3,0,0.40000,1,1.5,20,28,5,4,.243,5.20,138,-1,,0,2021-03-31T13:21:05.000Z,2021-03-31T13:21:05.000Z,pacific
25904,2021,1,,,,20210331,,,6,3,DeNA,5,0,4,1,0.00000,1.5,3,20,29,2,0,.274,5.65,138,-1,,0,2021-03-31T13:21:05.000Z,2021-03-31T13:21:05.000Z,pacific
25929,2021,1,,,,20210401,,,1,1,巨人,6,3,1,2,0.75000,-,-,28,22,5,6,.232,3.06,137,-1,,1,2021-04-01T14:00:07.000Z,2021-04-01T14:00:07.000Z,pacific
25930,2021,1,,,,20210401,,,2,5,阪神,6,4,2,0,0.66667,0,0,29,18,8,4,.257,3.12,137,-1,,1,2021-04-01T14:00:07.000Z,2021-04-01T14:00:07.000Z,pacific
25931,2021,1,,,,20210401,,,3,6,広島,6,3,2,1,0.60000,0.5,0.5,18,16,4,0,.269,2.17,137,-1,,2,2021-04-01T14:00:07.000Z,2021-04-01T14:00:07.000Z,pacific
25932,2021,1,,,,20210401,,,4,4,中日,6,2,2,2,0.50000,0.5,1,17,19,1,5,.213,2.89,137,-1,,2,2021-04-01T14:00:07.000Z,2021-04-01T14:00:07.000Z,pacific
25933,2021,1,,,,20210401,,,5,2,ヤクルト,6,2,3,1,0.40000,0.5,1.5,31,39,6,5,.261,6.17,137,-1,,0,2021-04-01T14:00:07.000Z,2021-04-01T14:00:07.000Z,pacific
25934,2021,1,,,,20210401,,,6,3,DeNA,6,0,4,2,0.00000,1.5,3,31,40,2,0,.292,6.40,137,-1,,0,2021-04-01T14:00:07.000Z,2021-04-01T14:00:07.000Z,pacific
25947,2021,1,,,,20210402,,,1,6,広島,7,4,2,1,0.66667,-,-,22,16,5,0,.274,1.86,136,-1,,1,2021-04-02T14:00:05.000Z,2021-04-02T14:00:05.000Z,pacific
25948,2021,1,,,,20210402,,,2,1,巨人,7,3,2,2,0.60000,0.5,0.5,28,24,5,6,.220,2.90,136,-1,,2,2021-04-02T14:00:05.000Z,2021-04-02T14:00:05.000Z,pacific
25949,2021,1,,,,20210402,,,2,4,中日,7,3,2,2,0.60000,0,0.5,23,22,1,6,.229,2.47,136,-1,,1,2021-04-02T14:00:05.000Z,2021-04-02T14:00:05.000Z,pacific
25950,2021,1,,,,20210402,,,4,5,阪神,7,4,3,0,0.57143,0,0.5,32,24,8,5,.244,3.54,136,-1,,2,2021-04-02T14:00:05.000Z,2021-04-02T14:00:05.000Z,pacific
25951,2021,1,,,,20210402,,,5,2,ヤクルト,7,3,3,1,0.50000,0.5,1,33,39,7,6,.247,5.29,136,-1,,0,2021-04-02T14:00:05.000Z,2021-04-02T14:00:05.000Z,pacific
25952,2021,1,,,,20210402,,,6,3,DeNA,7,0,5,2,0.00000,2.5,3.5,31,44,2,0,.267,6.05,136,-1,,0,2021-04-02T14:00:05.000Z,2021-04-02T14:00:05.000Z,pacific
25977,2021,1,,,,20210403,,,1,6,広島,8,5,2,1,0.71429,-,-,29,19,8,0,.269,2.00,135,-1,,0,2021-04-03T09:40:09.000Z,2021-04-03T09:40:09.000Z,pacific
25978,2021,1,,,,20210403,,,2,5,阪神,8,5,3,0,0.62500,0.5,0.5,33,24,8,5,.230,3.09,135,-1,,1,2021-04-03T09:40:09.000Z,2021-04-03T09:40:09.000Z,pacific
25979,2021,1,,,,20210403,,,3,1,巨人,8,3,2,3,0.60000,0.5,1,30,26,5,7,.227,2.79,135,-1,,2,2021-04-03T09:40:09.000Z,2021-04-03T09:40:09.000Z,pacific
25980,2021,1,,,,20210403,,,4,4,中日,8,3,3,2,0.50000,0.5,1.5,23,23,1,6,.228,2.29,135,-1,,2,2021-04-03T09:40:09.000Z,2021-04-03T09:40:09.000Z,pacific
25981,2021,1,,,,20210403,,,4,2,ヤクルト,8,3,3,2,0.50000,0,1.5,35,41,8,6,.236,4.88,135,-1,,1,2021-04-03T09:40:09.000Z,2021-04-03T09:40:09.000Z,pacific
25982,2021,1,,,,20210403,,,6,3,DeNA,8,0,6,2,0.00000,3,4.5,34,51,2,0,.258,6.17,135,-1,,0,2021-04-03T09:40:09.000Z,2021-04-03T09:40:09.000Z,pacific
25995,2021,1,,,,20210404,,,1,5,阪神,9,6,3,0,0.66667,-,-,36,25,9,5,.232,2.85,134,-1,,1,2021-04-04T09:20:06.000Z,2021-04-04T09:20:06.000Z,pacific
25996,2021,1,,,,20210404,,,2,1,巨人,9,4,2,3,0.66667,0.5,0.5,32,27,5,8,.222,2.59,134,-1,,1,2021-04-04T09:20:06.000Z,2021-04-04T09:20:06.000Z,pacific
25997,2021,1,,,,20210404,,,3,6,広島,9,5,3,1,0.62500,0,0.5,30,22,8,0,.266,2.14,134,-1,,2,2021-04-04T09:20:06.000Z,2021-04-04T09:20:06.000Z,pacific
25998,2021,1,,,,20210404,,,4,4,中日,9,3,4,2,0.42857,1.5,2,24,26,1,7,.215,2.29,134,-1,,0,2021-04-04T09:20:06.000Z,2021-04-04T09:20:06.000Z,pacific
25999,2021,1,,,,20210404,,,4,2,ヤクルト,9,3,4,2,0.42857,0,2,36,43,8,8,.235,4.50,134,-1,,0,2021-04-04T09:20:06.000Z,2021-04-04T09:20:06.000Z,pacific
26000,2021,1,,,,20210404,,,6,3,DeNA,9,1,6,2,0.14286,2,4,37,52,4,1,.266,5.58,134,-1,,0,2021-04-04T09:20:06.000Z,2021-04-04T09:20:06.000Z,pacific
26025,2021,1,,,,20210406,,,1,5,阪神,10,7,3,0,0.70000,-,-,42,27,9,5,.238,2.83,133,-1,,0,2021-04-06T14:00:11.000Z,2021-04-06T14:00:11.000Z,pacific
26026,2021,1,,,,20210406,,,2,6,広島,10,6,3,1,0.66667,0.5,0.5,32,22,9,1,.258,1.92,133,-1,,1,2021-04-06T14:00:11.000Z,2021-04-06T14:00:11.000Z,pacific
26027,2021,1,,,,20210406,,,3,1,巨人,10,4,3,3,0.57143,1,1.5,34,33,6,8,.217,3.00,133,-1,,2,2021-04-06T14:00:11.000Z,2021-04-06T14:00:11.000Z,pacific
26028,2021,1,,,,20210406,,,4,4,中日,10,3,5,2,0.37500,1.5,3,27,33,1,7,.218,2.77,133,-1,,0,2021-04-06T14:00:11.000Z,2021-04-06T14:00:11.000Z,pacific
26029,2021,1,,,,20210406,,,4,2,ヤクルト,10,3,5,2,0.37500,0,3,36,45,8,8,.231,4.25,133,-1,,0,2021-04-06T14:00:11.000Z,2021-04-06T14:00:11.000Z,pacific
26030,2021,1,,,,20210406,,,6,3,DeNA,10,2,6,2,0.25000,1,4,44,55,6,2,.278,5.32,133,-1,,0,2021-04-06T14:00:11.000Z,2021-04-06T14:00:11.000Z,pacific
26049,2021,1,,,,20210407,,,1,5,阪神,11,8,3,0,0.72727,-,-,49,28,10,6,.251,2.65,132,-1,,0,2021-04-07T13:40:12.000Z,2021-04-07T13:40:12.000Z,pacific
26050,2021,1,,,,20210407,,,2,6,広島,11,6,4,1,0.60000,1.5,1.5,34,25,11,2,.250,2.04,132,-1,,0,2021-04-07T13:40:12.000Z,2021-04-07T13:40:12.000Z,pacific
26051,2021,1,,,,20210407,,,3,1,巨人,11,4,4,3,0.50000,1,2.5,35,40,6,8,.216,3.32,132,-1,,0,2021-04-07T13:40:12.000Z,2021-04-07T13:40:12.000Z,pacific
26052,2021,1,,,,20210407,,,4,4,中日,11,4,5,2,0.44444,0.5,3,30,34,1,7,.212,2.61,132,-1,,0,2021-04-07T13:40:12.000Z,2021-04-07T13:40:12.000Z,pacific
26053,2021,1,,,,20210407,,,4,2,ヤクルト,11,4,5,2,0.44444,0,3,39,47,8,8,.234,4.04,132,-1,,0,2021-04-07T13:40:12.000Z,2021-04-07T13:40:12.000Z,pacific
26054,2021,1,,,,20210407,,,6,3,DeNA,11,2,7,2,0.22222,2,5,45,58,6,3,.278,4.97,132,-1,,0,2021-04-07T13:40:12.000Z,2021-04-07T13:40:12.000Z,pacific
26067,2021,1,,,,20210408,,,1,5,阪神,12,8,4,0,0.66667,-,-,49,31,10,6,.240,2.68,131,-1,,0,2021-04-08T14:00:07.000Z,2021-04-08T14:00:07.000Z,pacific
26068,2021,1,,,,20210408,,,2,1,巨人,12,5,4,3,0.55556,1.5,1.5,38,40,8,9,.216,3.03,131,-1,,1,2021-04-08T14:00:07.000Z,2021-04-08T14:00:07.000Z,pacific
26069,2021,1,,,,20210408,,,3,6,広島,12,6,5,1,0.54545,0,1.5,41,36,13,2,.260,2.66,131,-1,,2,2021-04-08T14:00:07.000Z,2021-04-08T14:00:07.000Z,pacific
26070,2021,1,,,,20210408,,,4,2,ヤクルト,12,5,5,2,0.50000,0.5,2,50,54,9,9,.251,4.29,131,-1,,0,2021-04-08T14:00:07.000Z,2021-04-08T14:00:07.000Z,pacific
26071,2021,1,,,,20210408,,,5,4,中日,12,4,6,2,0.40000,1,3,32,39,1,7,.216,2.56,131,-1,,2,2021-04-08T14:00:07.000Z,2021-04-08T14:00:07.000Z,pacific
26072,2021,1,,,,20210408,,,6,3,DeNA,12,3,7,2,0.30000,1,4,50,60,7,3,.275,4.71,131,-1,,0,2021-04-08T14:00:07.000Z,2021-04-08T14:00:07.000Z,pacific
26091,2021,1,,,,20210409,,,1,5,阪神,13,9,4,0,0.69231,-,-,58,33,11,7,.253,2.63,130,-1,,0,2021-04-09T13:20:10.000Z,2021-04-09T13:20:10.000Z,pacific
26092,2021,1,,,,20210409,,,2,6,広島,13,7,5,1,0.58333,1.5,1.5,43,36,15,3,.254,2.45,130,-1,,1,2021-04-09T13:20:10.000Z,2021-04-09T13:20:10.000Z,pacific
26093,2021,1,,,,20210409,,,3,1,巨人,13,5,5,3,0.50000,1,2.5,38,42,8,10,.219,2.97,130,-1,,2,2021-04-09T13:20:10.000Z,2021-04-09T13:20:10.000Z,pacific
26094,2021,1,,,,20210409,,,3,2,ヤクルト,12,5,5,2,0.50000,0,2.5,50,54,9,9,.251,4.29,131,-1,,1,2021-04-09T13:20:10.000Z,2021-04-09T13:20:10.000Z,pacific
26095,2021,1,,,,20210409,,,5,4,中日,12,4,6,2,0.40000,1,3.5,32,39,1,7,.216,2.56,131,-1,,0,2021-04-09T13:20:10.000Z,2021-04-09T13:20:10.000Z,pacific
26096,2021,1,,,,20210409,,,6,3,DeNA,13,3,8,2,0.27273,1.5,5,52,69,8,3,.264,5.05,130,-1,,0,2021-04-09T13:20:10.000Z,2021-04-09T13:20:10.000Z,pacific
26121,2021,1,,,,20210410,,,1,5,阪神,14,10,4,0,0.71429,-,-,62,33,12,11,.251,2.43,129,-1,,0,2021-04-10T10:00:13.000Z,2021-04-10T10:00:13.000Z,pacific
26122,2021,1,,,,20210410,,,2,6,広島,14,8,5,1,0.61538,1.5,1.5,47,38,15,6,.260,2.34,129,-1,,0,2021-04-10T10:00:13.000Z,2021-04-10T10:00:13.000Z,pacific
26123,2021,1,,,,20210410,,,3,2,ヤクルト,13,5,5,3,0.50000,1.5,3,52,56,10,9,.251,4.03,130,-1,,0,2021-04-10T10:00:13.000Z,2021-04-10T10:00:13.000Z,pacific
26124,2021,1,,,,20210410,,,4,1,巨人,14,5,6,3,0.45455,0.5,3.5,40,46,9,10,.210,3.08,129,-1,,2,2021-04-10T10:00:13.000Z,2021-04-10T10:00:13.000Z,pacific
26125,2021,1,,,,20210410,,,5,4,中日,13,4,6,3,0.40000,0.5,4,34,41,1,8,.221,2.51,130,-1,,0,2021-04-10T10:00:13.000Z,2021-04-10T10:00:13.000Z,pacific
26126,2021,1,,,,20210410,,,6,3,DeNA,14,3,9,2,0.25000,2,6,52,73,8,3,.254,4.98,129,-1,,0,2021-04-10T10:00:13.000Z,2021-04-10T10:00:13.000Z,pacific
26145,2021,1,,,,20210411,,,1,5,阪神,15,11,4,0,0.73333,-,-,65,35,12,13,.254,2.40,128,-1,,0,2021-04-11T09:00:13.000Z,2021-04-11T09:00:13.000Z,pacific
26146,2021,1,,,,20210411,,,2,6,広島,15,8,6,1,0.57143,2.5,2.5,47,47,15,6,.256,2.80,128,-1,,0,2021-04-11T09:00:13.000Z,2021-04-11T09:00:13.000Z,pacific
26147,2021,1,,,,20210411,,,3,1,巨人,15,6,6,3,0.50000,1,3.5,49,46,11,11,.218,2.86,128,-1,,1,2021-04-11T09:00:13.000Z,2021-04-11T09:00:13.000Z,pacific
26148,2021,1,,,,20210411,,,4,4,中日,14,5,6,3,0.45455,0.5,4,36,42,2,9,.224,2.40,129,-1,,1,2021-04-11T09:00:13.000Z,2021-04-11T09:00:13.000Z,pacific
26149,2021,1,,,,20210411,,,4,2,ヤクルト,14,5,6,3,0.45455,0,4,53,58,10,9,.246,3.92,129,-1,,2,2021-04-11T09:00:13.000Z,2021-04-11T09:00:13.000Z,pacific
26150,2021,1,,,,20210411,,,6,3,DeNA,15,3,10,2,0.23077,3,7,54,76,9,3,.252,4.77,128,-1,,0,2021-04-11T09:00:13.000Z,2021-04-11T09:00:13.000Z,pacific
26163,2021,1,,,,20210413,,,1,5,阪神,15,11,4,0,0.73333,-,-,65,35,12,13,.254,2.40,128,-1,,0,2021-04-13T15:40:03.000Z,2021-04-13T15:40:03.000Z,pacific
26164,2021,1,,,,20210413,,,2,6,広島,15,8,6,1,0.57143,2.5,2.5,47,47,15,6,.256,2.80,128,-1,,0,2021-04-13T15:40:03.000Z,2021-04-13T15:40:03.000Z,pacific
26165,2021,1,,,,20210413,,,3,1,巨人,16,7,6,3,0.53846,0.5,3,51,47,12,11,.215,2.74,127,-1,,0,2021-04-13T15:40:03.000Z,2021-04-13T15:40:03.000Z,pacific
26166,2021,1,,,,20210413,,,4,2,ヤクルト,15,6,6,3,0.50000,0.5,3.5,58,59,11,12,.252,3.72,128,-1,,0,2021-04-13T15:40:03.000Z,2021-04-13T15:40:03.000Z,pacific
26167,2021,1,,,,20210413,,,5,4,中日,15,5,7,3,0.41667,1,4.5,37,44,2,9,.214,2.39,128,-1,,2,2021-04-13T15:40:03.000Z,2021-04-13T15:40:03.000Z,pacific
26168,2021,1,,,,20210413,,,6,3,DeNA,16,3,11,2,0.21429,3,7.5,55,81,10,3,.248,4.82,127,-1,,0,2021-04-13T15:40:03.000Z,2021-04-13T15:40:03.000Z,pacific
26193,2021,1,,,,20210414,,,1,5,阪神,16,12,4,0,0.75000,-,-,71,35,14,14,.253,2.25,127,-1,,0,2021-04-14T14:00:07.000Z,2021-04-14T14:00:07.000Z,pacific
26194,2021,1,,,,20210414,,,2,1,巨人,17,8,6,3,0.57143,3,3,56,48,13,12,.215,2.63,126,-1,,1,2021-04-14T14:00:07.000Z,2021-04-14T14:00:07.000Z,pacific
26195,2021,1,,,,20210414,,,3,2,ヤクルト,16,7,6,3,0.53846,0.5,3.5,65,62,14,13,.257,3.68,127,-1,,1,2021-04-14T14:00:07.000Z,2021-04-14T14:00:07.000Z,pacific
26196,2021,1,,,,20210414,,,4,6,広島,16,8,7,1,0.53333,0,3.5,47,53,15,7,.250,2.96,127,-1,,2,2021-04-14T14:00:07.000Z,2021-04-14T14:00:07.000Z,pacific
26197,2021,1,,,,20210414,,,5,4,中日,16,5,8,3,0.38462,2,5.5,38,49,3,10,.213,2.58,127,-1,,0,2021-04-14T14:00:07.000Z,2021-04-14T14:00:07.000Z,pacific
26198,2021,1,,,,20210414,,,6,3,DeNA,17,3,12,2,0.20000,3,8.5,58,88,11,4,.244,4.99,126,-1,,0,2021-04-14T14:00:07.000Z,2021-04-14T14:00:07.000Z,pacific
26205,2021,1,,,,20210415,,,1,5,阪神,17,13,4,0,0.76471,-,-,75,35,16,16,.255,2.11,126,-1,,0,2021-04-15T12:20:11.000Z,2021-04-15T12:20:11.000Z,pacific
26206,2021,1,,,,20210415,,,2,1,巨人,18,9,6,3,0.60000,3,3,61,49,14,14,.219,2.54,125,-1,,0,2021-04-15T12:20:11.000Z,2021-04-15T12:20:11.000Z,pacific
26207,2021,1,,,,20210415,,,3,2,ヤクルト,17,8,6,3,0.57143,0.5,3.5,67,63,16,13,.253,3.52,126,-1,,0,2021-04-15T12:20:11.000Z,2021-04-15T12:20:11.000Z,pacific
26208,2021,1,,,,20210415,,,4,6,広島,17,8,8,1,0.50000,1,4.5,47,57,15,8,.245,3.04,126,-1,,0,2021-04-15T12:20:11.000Z,2021-04-15T12:20:11.000Z,pacific
26209,2021,1,,,,20210415,,,5,4,中日,17,5,9,3,0.35714,2,6.5,39,54,3,10,.215,2.74,126,-1,,0,2021-04-15T12:20:11.000Z,2021-04-15T12:20:11.000Z,pacific
26210,2021,1,,,,20210415,,,6,3,DeNA,18,3,13,2,0.18750,3,9.5,59,90,11,4,.245,4.85,125,-1,,0,2021-04-15T12:20:11.000Z,2021-04-15T12:20:11.000Z,pacific
26241,2021,1,,,,20210416,,,1,5,阪神,18,14,4,0,0.77778,-,-,77,35,17,17,.251,1.99,125,-1,,0,2021-04-16T13:00:29.000Z,2021-04-16T13:00:29.000Z,pacific
26242,2021,1,,,,20210416,,,2,1,巨人,19,10,6,3,0.62500,3,3,68,49,15,14,.235,2.40,124,-1,,0,2021-04-16T13:00:29.000Z,2021-04-16T13:00:29.000Z,pacific
26243,2021,1,,,,20210416,,,3,2,ヤクルト,18,8,7,3,0.53333,1.5,4.5,67,65,16,13,.248,3.45,125,-1,,0,2021-04-16T13:00:29.000Z,2021-04-16T13:00:29.000Z,pacific
26244,2021,1,,,,20210416,,,4,6,広島,18,9,8,1,0.52941,0,4.5,54,60,17,9,.250,2.98,125,-1,,0,2021-04-16T13:00:29.000Z,2021-04-16T13:00:29.000Z,pacific
26245,2021,1,,,,20210416,,,5,4,中日,18,5,10,3,0.33333,3,7.5,42,61,3,10,.220,2.99,125,-1,,0,2021-04-16T13:00:29.000Z,2021-04-16T13:00:29.000Z,pacific
26246,2021,1,,,,20210416,,,6,3,DeNA,19,3,14,2,0.17647,3,10.5,59,97,11,4,.243,4.96,124,-1,,0,2021-04-16T13:00:29.000Z,2021-04-16T13:00:29.000Z,pacific
26253,2021,1,,,,20210417,,,1,5,阪神,18,14,4,0,0.77778,-,-,77,35,17,17,.251,1.99,125,-1,,0,2021-04-17T08:40:25.000Z,2021-04-17T08:40:25.000Z,pacific
26254,2021,1,,,,20210417,,,2,1,巨人,20,11,6,3,0.64706,2.5,2.5,75,51,17,14,.235,2.38,123,-1,,0,2021-04-17T08:40:25.000Z,2021-04-17T08:40:25.000Z,pacific
26255,2021,1,,,,20210417,,,3,2,ヤクルト,18,8,7,3,0.53333,2,4.5,67,65,16,13,.248,3.45,125,-1,,0,2021-04-17T08:40:25.000Z,2021-04-17T08:40:25.000Z,pacific
26256,2021,1,,,,20210417,,,4,6,広島,19,9,9,1,0.50000,0.5,5,54,65,17,9,.247,3.11,124,-1,,0,2021-04-17T08:40:25.000Z,2021-04-17T08:40:25.000Z,pacific
26257,2021,1,,,,20210417,,,5,4,中日,19,6,10,3,0.37500,2,7,47,61,3,11,.223,2.82,124,-1,,0,2021-04-17T08:40:25.000Z,2021-04-17T08:40:25.000Z,pacific
26258,2021,1,,,,20210417,,,6,3,DeNA,20,3,15,2,0.16667,4,11,61,104,13,4,.239,5.07,123,-1,,0,2021-04-17T08:40:25.000Z,2021-04-17T08:40:25.000Z,pacific
26289,2021,1,,,,20210418,,,1,5,阪神,19,15,4,0,0.78947,-,-,87,42,18,18,.262,2.21,124,-1,,0,2021-04-18T09:40:04.000Z,2021-04-18T09:40:04.000Z,pacific
26290,2021,1,,,,20210418,,,2,1,巨人,21,11,6,4,0.64706,3,3,77,53,17,14,.232,2.36,122,-1,,0,2021-04-18T09:40:04.000Z,2021-04-18T09:40:04.000Z,pacific
26291,2021,1,,,,20210418,,,3,6,広島,20,10,9,1,0.52632,2,5,58,67,17,9,.246,2.95,123,-1,,1,2021-04-18T09:40:04.000Z,2021-04-18T09:40:04.000Z,pacific
26292,2021,1,,,,20210418,,,4,2,ヤクルト,19,8,8,3,0.50000,0.5,5.5,74,75,17,13,.248,3.83,124,-1,,2,2021-04-18T09:40:04.000Z,2021-04-18T09:40:04.000Z,pacific
26293,2021,1,,,,20210418,,,5,4,中日,20,6,11,3,0.35294,2.5,8,49,65,3,11,.220,2.89,123,-1,,0,2021-04-18T09:40:04.000Z,2021-04-18T09:40:04.000Z,pacific
26294,2021,1,,,,20210418,,,6,3,DeNA,21,3,15,3,0.16667,3.5,11.5,63,106,14,5,.235,4.92,122,-1,,0,2021-04-18T09:40:04.000Z,2021-04-18T09:40:04.000Z,pacific
26295,2021,1,,,,20210420,,,1,5,阪神,20,16,4,0,0.80000,-,-,97,47,23,18,.265,2.35,123,-1,,0,2021-04-20T13:23:33.000Z,2021-04-20T13:23:33.000Z,pacific
26296,2021,1,,,,20210420,,,2,1,巨人,22,11,7,4,0.61111,4,4,82,63,18,15,.234,2.72,121,-1,,0,2021-04-20T13:23:33.000Z,2021-04-20T13:23:33.000Z,pacific
26297,2021,1,,,,20210420,,,3,2,ヤクルト,20,9,8,3,0.52941,1.5,5.5,76,76,17,14,.245,3.68,123,-1,,1,2021-04-20T13:23:33.000Z,2021-04-20T13:23:33.000Z,pacific
26298,2021,1,,,,20210420,,,4,6,広島,21,10,10,1,0.50000,0.5,6,59,69,17,9,.244,2.90,122,-1,,2,2021-04-20T13:23:33.000Z,2021-04-20T13:23:33.000Z,pacific
